,ID_SALES,text,text_clean,Sentiment
9145,HD3725A, I guess you weren't able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a #zombie tomorrow, i guess you weren t able to do anything to improve the time and now it looks even late flightr going to be a zombie tomorrow,negative
9146,HC450A," Flying with you in about 2 weeks, bringing blankets bc it's freezing!Å”ĀĀĀ", flying with you in about 2 weeks bringing blankets bc it s freezing ,negative
9147,HD2651A," Hahaha.... ""Meanwhile in Russia....""", hahaha meanwhile in russia ,neutral
9148,HD4052A, called executive platinum desk and got a TWO HOUR call back time... 2.5 hrs Late Flightr still no call and still stuck in Chicago, called executive platinum desk and got a two hour call back time 2 5 hrs late flightr still no call and still stuck in chicago,negative
9149,HD4329A, Are your earnings so low that checkin people have to also be on Tarmac loading bags? JAN, are your earnings so low that checkin people have to also be on tarmac loading bags jan,neutral
9150,HD4861T," I ""heart"" Southwest but those commercials aimed to satisfy a nano-smattering of travelers to few destinations.", i heart southwest but those commercials aimed to satisfy a nano smattering of travelers to few destinations ,negative
9151,HD1959A, btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sureÅ”ĀĀĀ, btw you guys should consider making a lounge at austin intl airport very populate flightd area will help the company for sure ,positive
9152,HS2999A," @GolfWithWoody Don't buy it, Woody. They're making it MUCH worse with understaffing, rudeness, and pre-rookie mistakes", don t buy it woody they re making it much worse with understaffing rudeness and pre rookie mistakes,negative
9153,HD4221A, shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?, shame on va for making people spend money in stranded cities when other airlines are landing at jfk who will reimburse me ,negative
9154,HVP1949T, What's your phone number? Customer service question., what s your phone number customer service question ,neutral
9155,HC3985A," can you follow me? Flight Cancelled Flightled, can't rebook online, been on hold for 2 hours.  Would love to DM flight info. Thank you.", can you follow me flight cancelled flightled can t rebook online been on hold for 2 hours would love to dm flight info thank you ,positive
9156,HD2712T, I left my apt 10hrs ago to go from Boston to SJC and I'm still NYC. Please bring back the nonstop flight. #jetblueBlues, i left my apt 10hrs ago to go from boston to sjc and i m still nyc please bring back the nonstop flight jetblueblues,neutral
9157,CC3480A," Awesome USAir, TYSVM &lt;3", awesome usair tysvm lt 3,positive
9158,HD2346A, thanks great recap. I wouldn't have been able to sleep!  I was nervous the bad guy was getting away. Å”ĀĀĀ, thanks great recap i wouldn t have been able to sleep i was nervous the bad guy was getting away ,positive
9159,CD940A," cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable", cannot book to redeem companion fair without speaking to agent 99 vs 1200 this is a family emergency unacceptable,negative
9160,SG253A, Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s, exhausted frustrated link to a fb post abt my travel issue ,negative
9161,IK1892A, forgot to call in the copilot so we're stuck on the plane in PHL. Looking fwd to being stranded in CLT. Day 2 of flight fails., forgot to call in the copilot so we re stuck on the plane in phl looking fwd to being stranded in clt day 2 of flight fails ,negative
9162,HS2183A," my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.", my luggage is gone i ve filed my paperwork promised a call email still no resolution or response from central luggage ,negative
9163,HD4897A,@sarahpompei don't bother wasting your time!   will send u a form letter &amp; let u choose a gift certificate. #worstcustomerservice, don t bother wasting your time will send u a form letter let u choose a gift certificate worstcustomerservice,positive
9164,HD4359A, Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?, flight 3487 delayed 1 hour because of pilots i spend 5 hours on the phone just to get an ep agent on the phone now this ,negative
9165,HD956A, rebooked.  This one is Late Flight too., rebooked this one is late flight too ,negative
9166,HD885A, have been on hold for 58 minutes - need help USAIR - why won't you help?, have been on hold for 58 minutes need help usair why won t you help ,negative
9167,HP236T, this is for a check-in luggage. Employee told me not to include wheels in the dimensions., this is for a check in luggage employee told me not to include wheels in the dimensions ,neutral
9168,HD1944A, Thanks!, thanks ,positive
9169,HC2077A, we had four scheduled flights on this reservation and literally did not take one! Unreal, we had four scheduled flights on this reservation and literally did not take one unreal,negative
9170,HD3002A, When does the new schedule open that takes us past 10/31?, when does the new schedule open that takes us past 10 31 ,neutral
9171,HC1201A," good morning, please let me know if I will be able to get those luggage tags.   Tx!", good morning please let me know if i will be able to get those luggage tags tx ,positive
9172,HD562T, nope. None to be found, nope none to be found,neutral
9173,HD1571A, is having a party in the atl terminal. #letitgo http://t.co/qxTeqZm3yz, is having a party in the atl terminal letitgo ,neutral
9174,HS3111A, If United loses your baggage they will get it to the airport in the country your in and then it disappears!, if united loses your baggage they will get it to the airport in the country your in and then it disappears ,negative
9175,HD904A, Plus a US Airways - you need to do something about this! I left Philly to thaw out!!!! http://t.co/pKy7ZhnNRH, plus a us airways you need to do something about this i left philly to thaw out ,neutral
9176,HN3526A, There isn't a ticket number...the transaction is still pending., there isn t a ticket number the transaction is still pending ,neutral
9177,HD1461A, flight attendant was hesitant to give me more baby sized cookies, flight attendant was hesitant to give me more baby sized cookies,negative
9178,CD529A, I'm trying to add my 2012 flights to my Badges account but i don't see an option. Help plz?, i m trying to add my 2012 flights to my badges account but i don t see an option help plz ,negative
9179,HD4362A, what is contact info to upgrade using advantage miles?, what is contact info to upgrade using advantage miles ,neutral
9180,HD4123A," ouch, delays due to mechanical issues again QRO will have to wait! Yall seem to be falling apart #alwaysdelayed #unitedfail", ouch delays due to mechanical issues again qro will have to wait yall seem to be falling apart alwaysdelayed unitedfail,negative
9181,HD4364A," United Club team is A+ &amp; got me a seat Late Flightr. Still, not sure why a last min UAL Cancelled Flightlation costs me $ yet overbooked folks get $?", united club team is a got me a seat late flightr still not sure why a last min ual cancelled flightlation costs me yet overbooked folks get ,negative
9182,HD2340A," Yes I did.  We headed out to de-ice 5 minutes after I sent it to you.  Made it to Austin, but am now waiting for the luggage.", yes i did we headed out to de ice 5 minutes after i sent it to you made it to austin but am now waiting for the luggage ,neutral
9183,HD3036A, Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?, need to change div miles ticket after travel started due to weather advisory told not possible unless flight cancelled flightled anyhelp ,negative
9184,HD1168A, My bag is lost and I can't get ahold of anyone that can help, my bag is lost and i can t get ahold of anyone that can help,negative
9185,HD1193A," @JayVig @roxydigital awww ^_^ R to the T, realtime appreciation from JetBlue #rockingthetweets #JVMChat", awww _ r to the t realtime appreciation from jetblue rockingthetweets jvmchat,positive
9186,SC1493A, the worst flying experience I've ever suffered through. I'd appreciate my money back., the worst flying experience i ve ever suffered through i d appreciate my money back ,negative
9187,HC336A," Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!", awesome flight crew on ua1589 re the plane the jurassic period called and they want their dinosaur plane back ,positive
9188,HD1018A," Thanks! LOL! #UA6259 will wait for us. Per @flightaware, same tail number as #UA5525 :)", thanks lol ua6259 will wait for us per same tail number as ua5525 ,positive
9189,CD2636A, I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!, i managed to get sorted out over the phone good luck dealing with the snow in texas ,positive
9190,HD1784A, by any chance do u offer fresh guacamole on your flights, by any chance do u offer fresh guacamole on your flights,neutral
9191,HW1369A, you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline, you have yourselves to blame for giving me the time to get drunk and tell you how i feel about your overpriced sub par airline,negative
9192,HD1795A, just announced non-stop flights to Dallas from Columbus. Well next time @iGotMonte best you'll have less time airport hopin Å”ĀĀĀÅ”ĀĀĀ, just announced non stop flights to dallas from columbus well next time best you ll have less time airport hopin ,positive
9193,SG2513A, I have and been denied! I called and got hung up on. Did speaks with manager on second call, i have and been denied i called and got hung up on did speaks with manager on second call,negative
9194,HD3772A, I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??, i understand why ur doing it but for someone who just traveled 2 hours to get here early relax b4 flight etc adv notice maybe ,positive
9195,HD2068A, Thanks!, thanks ,positive
9196,HVP3105T, from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list.. it was a very bad day, from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list it was a very bad day,negative
9197,HD3208A," no repair made to the water line. No potable water on board this flight. ""We will take off soon."" Time for new planes MCI&gt;DFW.", no repair made to the water line no potable water on board this flight we will take off soon time for new planes mci gt dfw ,neutral
9198,SK568A," Nope, I have not been rebooked.", nope i have not been rebooked ,neutral
9199,HD1105A, No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got., no us air ppl anywhere in phl directed stranded pax kudos to the phl employees getting off work at midnight only help we got ,positive
9200,HD3930T, Has D.C. Thinking About Summer With New Nantucket Service - Digital Journal http://t.co/urcyfcp2Lx, has d c thinking about summer with new nantucket service digital journal ,neutral
9201,HD4859A, I have a voucher from a past trip that was delayed. I thought I had to talk to someone on the phone to use it. Is that not true?, i have a voucher from a past trip that was delayed i thought i had to talk to someone on the phone to use it is that not true ,negative
9202,HD2289A,Well lets see.  You could pay for my Negroni with bitcoin. ,well lets see you could pay for my negroni with bitcoin ,neutral
9203,HO3652A," @VirginAtlantic @GMA  
Can You Help #ourprincess in need of some help in #USA 
Å”ĀĀĀÅ”ĀĀĀ¬Å”ĀĀĀ§Å”ĀĀĀÅ”ĀĀÅÅ”ĀĀĆøÅ”ĀĀĀ http://t.co/778AzTDaer", can you help ourprincess in need of some help in usa ćø ,positive
9204,HZ21T, thank you!!, thank you ,positive
9205,CN2992A," Can you follow, so I can DM you?", can you follow so i can dm you ,neutral
9206,HD3818A, thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation #1lesscustomer, thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation 1lesscustomer,negative
9207,HD2004A, I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg., i can t tell purchase through the website because they put us on a lufthansa flight for the first leg ,negative
9208,HD3520A, can u help this Å”ĀĀĆø @FreyaBevan_Fund needs urgent treatment inÅ”ĀĀÅÅ”ĀĀĆø2y old battling cancer could u help with flights Å”ĀĀĀ#freyasfund, can u help this ćø _fund needs urgent treatment in ćø2y old battling cancer could u help with flights freyasfund,positive
9209,HD2998A, flight was Cancelled Flighted after the last opportunity to rebook us on other flights this evening passed., flight was cancelled flighted after the last opportunity to rebook us on other flights this evening passed ,negative
9210,HD4044T," I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!", i left my son s duke hat on flight 1761 last night it says mason on the back any way of locating it thanks in advance ,positive
9211,CD317T, Good point!, good point ,positive
9212,HN1930A,The saga of the @MelissaAFrancis bag delay w/  - will there be a reunion or will she be forced to go shopping? Stay tuned.,the saga of the bag delay w will there be a reunion or will she be forced to go shopping stay tuned ,negative
9213,HD2521T, how can customers get in touch with you internationally from Mexico for lost baggage, how can customers get in touch with you internationally from mexico for lost baggage,negative
9214,CD312A, mint seats are AWESOME! :-) @emaleesugano best business class in the US!!!, mint seats are awesome best business class in the us ,positive
9215,HD1738T, we are on flight 751 and were returning to the gate can you provide any information?, we are on flight 751 and were returning to the gate can you provide any information ,neutral
9216,HN756T,No they didn't -.- ÄĀĀ: Our fleet's on fleek. http://t.co/58B7swRpmqÄĀĀ,no they didn t our fleet s on fleek ,neutral
9217,HD30T, this says it was estimated to leave an hour ago (it hasn't left yet) so thanks for this useful information. #TheWorstAirline, this says it was estimated to leave an hour ago it hasn t left yet so thanks for this useful information theworstairline,positive
9218,CD603A, I cannot DM you as you do not follow me., i cannot dm you as you do not follow me ,neutral
9219,HC3683A, I love you, i love you,positive
9220,HD1371A, had a great flight to Orlando from Hartford a few weeks ago! Was great to get out on time and arrive early!, had a great flight to orlando from hartford a few weeks ago was great to get out on time and arrive early ,positive
9221,HD118A," Awww man...but I need to buy this ticket today and be home the 1st of March

Where do I go for this...or can you assist me ?", awww man but i need to buy this ticket today and be home the 1st of march where do i go for this or can you assist me ,positive
9222,HD221T, Got my bags this morning! Thanks!, got my bags this morning thanks ,positive
9223,HD535A, Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR., not sure what you are talking about she is going on nonstop flights sna to sfo and then sfo to ewr ,neutral
9224,HD1092A," Flight 1133 (N353JB) ""Blue La La"" departs @mco enroute to San Juan International Airport http://t.co/SWZm2fX3nu", flight 1133 n353jb blue la la departs enroute to san juan international airport ,neutral
9225,HD3818A, @cheerUPDATES So you're saying the call center is understaffed?, so you re saying the call center is understaffed ,negative
9226,HN3745A, I have no transportation to and going to some other city and getting to NY sometime on Wed?! I'm sorry that's not gonna cut, i have no transportation to and going to some other city and getting to ny sometime on wed i m sorry that s not gonna cut,negative
9227,HS3657A," Doumented via link. However, now that it has been over four months with no response, what do you suggest? Or shall I not expect one?", doumented via link however now that it has been over four months with no response what do you suggest or shall i not expect one ,negative
9228,HS3670A, I just want to find my bag so I won't have to go through the hassle of trying to claim what was in my suitcase #usairwaysfail, i just want to find my bag so i won t have to go through the hassle of trying to claim what was in my suitcase usairwaysfail,negative
9229,HC852A, 1729 connecting in charlotte to houston. Mechanical issue determined while q'd to take off. And we checked our bags., 1729 connecting in charlotte to houston mechanical issue determined while q d to take off and we checked our bags ,neutral
9230,HVP3693T, and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r, and the from team to offer in flight access to journal digital journal ,neutral
9231,CD2170A, - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?, blamed weather lol 78 no wind and not a cloud in the sky delayed both ways 4x ru kidding me to charge me for 1 5lb w 8 delays ,negative
9232,HC4495A," was transf, held 15-18 min more b4 agent answered and helped. By time I got to person fare I'd seen was gone.  Had to get supv.", was transf held 15 18 min more b4 agent answered and helped by time i got to person fare i d seen was gone had to get supv ,positive
9233,HD4456A, QSVGRU when would the next flight arrive?, qsvgru when would the next flight arrive ,neutral
9234,HC4681A, - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4, my guess is what happened in vegas ended up in philly sexy ,positive
9235,SK4186A," appreciate the reply, hopefully those LAX agents get the memo. Cheers!", appreciate the reply hopefully those lax agents get the memo cheers ,positive
9236,HW1369A, where do we start? I've already wasted 1.5 hrs of phone wait time already :-(, where do we start i ve already wasted 1 5 hrs of phone wait time already ,negative
9237,HD1058A," you call this customer service?? Sitting in the tarmack for 1hr, lost bag, and you give me a $100. voucher???", you call this customer service sitting in the tarmack for 1hr lost bag and you give me a 100 voucher ,negative
9238,HW2463A, waiting for you to figure it out. This is unacceptable., waiting for you to figure it out this is unacceptable ,negative
9239,HC3196A," If you care, could you have someone call me to explain what is going on.", if you care could you have someone call me to explain what is going on ,positive
9240,HD4034A, I'm 0/3 for Flight Booking Problems without major problems. 0% isn't bad!Å”ĀĀĀÅ”ĀĀĀ, i m 0 3 for flight booking problems without major problems 0 isn t bad ,negative
9241,HD1034A, I've been on hold at the reservations desk for 3 hours. HELP!!!!, i ve been on hold at the reservations desk for 3 hours help ,neutral
9242,CD3717T," TYVM USAir, Happy Night@ &lt;3", tyvm usair happy night lt 3,positive
9243,HD3808A, I did but it only shows one flight one way. When I try to go to the home page and book roundtrip there's nothing available :(, i did but it only shows one flight one way when i try to go to the home page and book roundtrip there s nothing available ,negative
9244,HD4264A, is moving the plane to the end of the runway for us to sit on it for an hour and a half. They didn't even let us off., is moving the plane to the end of the runway for us to sit on it for an hour and a half they didn t even let us off ,neutral
9245,HD2427A, 2293 is the Cancelled Flightled one, 2293 is the cancelled flightled one,negative
9246,SK2467A, going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated, going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane so frustrated,negative
9247,HD1292A, I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol Å”ĀĀĀ, i don t think you should help him at all based on his behavior the voucher and cot seem like enough lol ,positive
9248,HD974A, I called the number and they said no one is available to take my call...guys this is insane, i called the number and they said no one is available to take my call guys this is insane,negative
9249,HVP658T, Your customer service sucks! You rep should not be yelling at a caller regarding the weather in DFW.  Hope you go bankrupt!, your customer service sucks you rep should not be yelling at a caller regarding the weather in dfw hope you go bankrupt ,negative
9250,ST4871A, thank you!!, thank you ,positive
9251,HVP97T, yall should probably work on that., yall should probably work on that ,neutral
9252,SC3152A,  Cancelled Flighted Sunday 9:50AM flight to Dallas..next flight out is Tuesday afternoon. Stranded. #BS #GetMeOuttaHere #SouthwestSucks, cancelled flighted sunday 9 50am flight to dallas next flight out is tuesday afternoon stranded bs getmeouttahere southwestsucks,negative
9253,HD4374T, what is happening with the flight from FLL to SFO? Why the delay and the reroute?, what is happening with the flight from fll to sfo why the delay and the reroute ,negative
9254,HD3045A, when can I start Flight Booking Problems for next years super bowl time? Å”ĀĀĀ©#help, when can i start flight booking problems for next years super bowl time help,negative
9255,HD3299A, Cancelled Flightled my flight and I'm stranded in St. Louis. Not sure what to do. No other flight until tomorrow. Am I to sleep in airpt, cancelled flightled my flight and i m stranded in st louis not sure what to do no other flight until tomorrow am i to sleep in airpt,negative
9256,HS3090A," You load our plane at ORD knowing pilots are 2 hrs Late Flight, then discover plane needs to be fueled? #WTF #united #incompetent", you load our plane at ord knowing pilots are 2 hrs late flight then discover plane needs to be fueled wtf united incompetent,negative
9257,HVP4815T, Not happy with start of trip!  Cancelled Flightled flight #poor customerservice, not happy with start of trip cancelled flightled flight poor customerservice,negative
9258,HD1153T, lost bag on flight to Vegas. Now to El Paso. Going to Dallas love. Gate attendant said see if can coordinate to get it to Love, lost bag on flight to vegas now to el paso going to dallas love gate attendant said see if can coordinate to get it to love,positive
9259,HD1319A, thanks! :), thanks ,positive
9260,HS2480A, ...be found when he checks in. Now no info. Please DM me and help me fix this NOW. (3/3), be found when he checks in now no info please dm me and help me fix this now 3 3 ,positive
9261,HD3228A, thanks for nothing. Really?!? 60 minute wait times when I've had to call back 4x. That's 240minute wait times., thanks for nothing really 60 minute wait times when i ve had to call back 4x that s 240minute wait times ,positive
9262,HC581A, I flew United last month and the experience was AWESOME!, i flew united last month and the experience was awesome ,positive
9263,HH4018A, hasn't evennotified us that theflight isdelayed via email/text/phone call.If we wererunning Late Flight I would be pissed #unreliable, hasn t evennotified us that theflight isdelayed via email text phone call if we wererunning late flight i would be pissed unreliable,negative
9264,HS769A, the pilot just stated that after 22 years of flying he has never experienced anything like this. #gettingoffplane, the pilot just stated that after 22 years of flying he has never experienced anything like this gettingoffplane,negative
9265,SK2682A, UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE., unbelievably disappointed delay after delay stop messing with my life ,negative
9266,HD4570T, is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help., is the 24 7 phone line open on hold for over 2 hours now your check in agents cannot help at the airport itself please help ,negative
9267,SC1284A, - any way to get a message to an international flight gate at EWR?      Road conditions are horrible trying to get to flight ..., any way to get a message to an international flight gate at ewr road conditions are horrible trying to get to flight ,negative
9268,HD2214T, now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???, now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another ,neutral
9269,HC2244A, Haha - that will indeed be a great day!, haha that will indeed be a great day ,positive
9270,HC2689A," looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats", looks like their inflatable car seats got left on the plane so i guess they ll be back sometime savethoseseats,neutral
9271,HD1840A, &amp; I've been hung up on twice by your staff. So upset right now, i ve been hung up on twice by your staff so upset right now,negative
9272,HD726A, My flt AA375 for 02/23 got cncled and i cant get hold of a CSR so i can get alternate arrangement. Plz help, my flt aa375 for 02 23 got cncled and i cant get hold of a csr so i can get alternate arrangement plz help,neutral
9273,HC5010A, I tried speaking to multiple people at your reservations desk after 30 min on hold. #waivethefee #poorcustomerservice #Neptune, i tried speaking to multiple people at your reservations desk after 30 min on hold waivethefee poorcustomerservice neptune,neutral
9274,HC2274A, is gettin fancy! #Mint #LieFlat Nice work on the menu @Saxonandparole #LobsterMac #BloodyMary #JetSetter http://t.co/zf5wjgtXzT, is gettin fancy mint lieflat nice work on the menu lobstermac bloodymary jetsetter ,positive
9275,HD967A, Can I bring a compact folding chair like this in a checked bag? http://t.co/9nivw9ftZw, can i bring a compact folding chair like this in a checked bag ,neutral
9276,HS4514A, how can a plane that has been sitting in a hanger all day have numerous mechanical problems. Doesn't anyone actually do maintenance, how can a plane that has been sitting in a hanger all day have numerous mechanical problems doesn t anyone actually do maintenance,negative
9277,HD3605T, @taylormdowns We share that value in common. :), we share that value in common ,neutral
9278,HC1477A, great job today from your team with a challenging weather delay on flight 1925 out of Charlotte. #travel #friendlyteam, great job today from your team with a challenging weather delay on flight 1925 out of charlotte travel friendlyteam,positive
9279,HD3895A,  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??, stressed and rude agents overwhelmed by delyd flight las den 1657 yelling at several people not pretty this is friendlyskies ,negative
9280,HD1188T," On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.", on hold since 5am when no one can get to the airport cancelled flight flight don t make us pay huge fee to change flight ,negative
9281,HD3449T, 2nd leg of trip Cancelled Flightled. Been on hold 1.5 hrs. Will we lose our $ if we don't speak to someone before first flight leaves?, 2nd leg of trip cancelled flightled been on hold 1 5 hrs will we lose our if we don t speak to someone before first flight leaves ,negative
9282,HC661A, thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!, thankful for great service in newark seats fixed and i was seated with my daughter fab landing in fort myers ,positive
9283,HVP3344T," It is physically impossible to make it to the airport, and our flight is scheduled to leave in less than 3 hours.", it is physically impossible to make it to the airport and our flight is scheduled to leave in less than 3 hours ,negative
9284,HN3494T," AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame", ah did dm no reply on hold now over 2hrs just spent over 1k to get a united flight tmrw to get home lame,negative
9285,CD4776A, don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now, don t worry i ll be sending a letter with what i expect from you for compensation i fly twice a week w you guys for now,positive
9286,HD3789A, flight Cancelled Flighted out of LAX for tomorrow due to connection in DFW. Help please? we can go out of orange or burbank, flight cancelled flighted out of lax for tomorrow due to connection in dfw help please we can go out of orange or burbank,neutral
9287,HC1789A, These are some awesome photos. Thanks for sharing! Å”ĀĀĀ, these are some awesome photos thanks for sharing ,positive
9288,HC4478A, and what am I suppose to do with that number?, and what am i suppose to do with that number ,neutral
9289,HD1818A, Apparently mechanics had to be flown in to fix some planes...not the most assuring sign, apparently mechanics had to be flown in to fix some planes not the most assuring sign,negative
9290,CC2531A,.If I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines, if i miss saying goodbye to my friend cause of your crappy service i swear you will never hear the end of it americanairlines,negative
9291,HD3109A, Everyone on Flight 669 from LAX to RDU enjoyed waiting an hour &amp; a half in baggage claim for their bags just now, everyone on flight 669 from lax to rdu enjoyed waiting an hour a half in baggage claim for their bags just now,positive
9292,HN589A, I need help about a ticket. DM me, i need help about a ticket dm me,neutral
9293,HD4218A, I like delays less than you because I'm the one on the plane. Connect me with a voucher, i like delays less than you because i m the one on the plane connect me with a voucher,negative
9294,SG994A, is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages, is flight 3113 oma gt den on 2 21 actually cancelled flightled been on hold for over an hour and your website says conflicting messages,negative
9295,HD2777T, made it.. Never ran so fast in my life, made it never ran so fast in my life,negative
9296,HC4828T, stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy, stranding a student trying to get to birmingham in clt overnight w o any help you can do better than that _duffy,positive
9297,HS1021A, #flight293 was supposed to depart at 745 and at 815 we still have not boarded., flight293 was supposed to depart at 745 and at 815 we still have not boarded ,neutral
9298,HVP1025T, is America's largest airline by passengers carried! Wonder if this is b/c they have a 'Customer Service Bible' #ANAmarketers, is america s largest airline by passengers carried wonder if this is b c they have a customer service bible anamarketers,neutral
9299,HD2439A, Is large Wichita Falls Airport not receiving any arrivals? I have called and no one answers. I been waiting for 1 day, is large wichita falls airport not receiving any arrivals i have called and no one answers i been waiting for 1 day,negative
9300,HC4495A, - i needed refund on my Cancelled Flightled flights this morning and had been on hold for more than an hour X 3. what to do?, i needed refund on my cancelled flightled flights this morning and had been on hold for more than an hour x 3 what to do ,negative
9301,HW3378T, hey! I have a name issue on my reservation can you help?, hey i have a name issue on my reservation can you help ,positive
9302,HD1417A," Why is my ""first available"" flight for me now Tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?", why is my first available flight for me now tuesday but a flight today that is booked flt 755 available to buy online ,neutral
9303,HD38T, Hello. Just wondering how long it might take for Turkish Airlines flights to show up in my United miles. Thanks., hello just wondering how long it might take for turkish airlines flights to show up in my united miles thanks ,positive
9304,HD1933A, thanks so much!! ÄĀĀ¤Ä¼ĆøĀÄĀĆ very relaxing flight!, thanks so much ¼ćø ć very relaxing flight ,positive
9305,HD3229A,  Not providing pilots for your flights: is this a new feature of your merger? #efficencies, not providing pilots for your flights is this a new feature of your merger efficencies,neutral
9306,HN2797A, I'd rather have the truth about my flight than be forced to sit here all day. Trying to get home to this. http://t.co/U69fAfqhsF, i d rather have the truth about my flight than be forced to sit here all day trying to get home to this ,negative
9307,HD3746A, What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6, what happens when you combine top chef the beauty of san miguel de allende my late flightst food blog ,positive
9308,HS4146A," is that the ""record locator""?", is that the record locator ,neutral
9309,HC2060A, Thank you - hung up after 1hr 7min on hold. Would you like me to DM you contact info?, thank you hung up after 1hr 7min on hold would you like me to dm you contact info ,positive
9310,HC4002A, I let a crew member know every time this happens.  Which is most of the time., i let a crew member know every time this happens which is most of the time ,neutral
9311,HD4874A,  having trouble getting rebooked, having trouble getting rebooked,negative
9312,HD619A, you are lightyears ahead of the security control at Newark airport. They wasted 40 precious mins w bad efficiency. #frightening, you are lightyears ahead of the security control at newark airport they wasted 40 precious mins w bad efficiency frightening,negative
9313,HD1067A, what's the point of offering a free checked bag of you lose it?, what s the point of offering a free checked bag of you lose it ,negative
9314,HD4833A, Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigatedÄĀĀmy time wasted (2/2), calls to 800 resulted in 2hrs of hold time 2day wait to check suspect code share fare nothing investigated my time wasted 2 2 ,negative
9315,HD1415A,"  I just reserved a flight with my companion certificate, where do I mail the certificate for verification???? THX!!!", i just reserved a flight with my companion certificate where do i mail the certificate for verification thx ,positive
9316,HD877A," ""bag has not yet been located"". Again, 5th time I've checked it. How can tracking my bag be this hard for your system?", bag has not yet been located again 5th time i ve checked it how can tracking my bag be this hard for your system ,negative
9317,HN4543A, you're airline is ridiculous, you re airline is ridiculous,negative
9318,HW760A, got a text my flight was Cancelled Flightled! Now what do I do :/?? Help please!!!, got a text my flight was cancelled flightled now what do i do help please ,positive
9319,HD914A, being told JFK had a 5 hour delay this AM which is reason for my delay now. It can't be that hard to notify with 12 hours notice, being told jfk had a 5 hour delay this am which is reason for my delay now it can t be that hard to notify with 12 hours notice,negative
9320,HD3012A, Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!, yes just a few minutes after my tweet she was able to reschedule her flight thanks ,positive
9321,HD2396T, would you say a delay is more likely? Thanks so much., would you say a delay is more likely thanks so much ,positive
9322,HC3097T, thank you Å”ĀĀĀ standing in line now!, thank you standing in line now ,positive
